dataid	knownlabel	readtype	predictedlabel	readcounts	ptype
T10	Human	EQUAL	Coronaviridae	0	Double
T10	Influenza	EQUAL	Coronaviridae	0	Double
T10	Metapneumovirus	EQUAL	Coronaviridae	0	Double
T10	Rhinovirus	EQUAL	Coronaviridae	0	Double
T10	Sars_cov_2	EQUAL	Coronaviridae	0	Double
T10	Unrelated	EQUAL	Coronaviridae	29	Double
T10	Coronaviridae	INDEL	Coronaviridae	17	Double
T10	Human	INDEL	Coronaviridae	0	Double
T10	Influenza	INDEL	Coronaviridae	0	Double
T10	Metapneumovirus	INDEL	Coronaviridae	0	Double
T10	Rhinovirus	INDEL	Coronaviridae	0	Double
T10	Sars_cov_2	INDEL	Coronaviridae	0	Double
T10	Unrelated	INDEL	Coronaviridae	0	Double
T10	Coronaviridae	MM	Coronaviridae	22446	Double
T10	Human	MM	Coronaviridae	0	Double
T10	Influenza	MM	Coronaviridae	0	Double
T10	Metapneumovirus	MM	Coronaviridae	1	Double
T10	Rhinovirus	MM	Coronaviridae	0	Double
T10	Sars_cov_2	MM	Coronaviridae	3	Double
T10	Unrelated	MM	Coronaviridae	7	Double
T10	Coronaviridae	EQUAL	Discarded	267	Double
T10	Human	EQUAL	Discarded	0	Double
T10	Influenza	EQUAL	Discarded	1112	Double
T10	Metapneumovirus	EQUAL	Discarded	0	Double
T10	Rhinovirus	EQUAL	Discarded	1105	Double
T10	Sars_cov_2	EQUAL	Discarded	93	Double
T10	Unrelated	EQUAL	Discarded	69	Double
T10	Coronaviridae	INDEL	Discarded	0	Double
T10	Human	INDEL	Discarded	0	Double
T10	Influenza	INDEL	Discarded	0	Double
T10	Metapneumovirus	INDEL	Discarded	0	Double
T10	Rhinovirus	INDEL	Discarded	0	Double
T10	Sars_cov_2	INDEL	Discarded	0	Double
T10	Unrelated	INDEL	Discarded	0	Double
T10	Coronaviridae	MM	Discarded	77	Double
T10	Human	MM	Discarded	0	Double
T10	Influenza	MM	Discarded	321	Double
T10	Metapneumovirus	MM	Discarded	0	Double
T10	Rhinovirus	MM	Discarded	309	Double
T10	Sars_cov_2	MM	Discarded	32	Double
T10	Unrelated	MM	Discarded	19	Double
T10	Coronaviridae	EQUAL	Human	0	Double
T10	Human	EQUAL	Human	77846	Double
T10	Influenza	EQUAL	Human	15	Double
T10	Metapneumovirus	EQUAL	Human	0	Double
T10	Rhinovirus	EQUAL	Human	0	Double
T10	Sars_cov_2	EQUAL	Human	0	Double
T10	Unrelated	EQUAL	Human	77441	Double
T10	Coronaviridae	INDEL	Human	0	Double
T10	Human	INDEL	Human	29	Double
T10	Influenza	INDEL	Human	1	Double
T10	Metapneumovirus	INDEL	Human	0	Double
T10	Rhinovirus	INDEL	Human	0	Double
T10	Sars_cov_2	INDEL	Human	0	Double
T10	Unrelated	INDEL	Human	17	Double
T10	Coronaviridae	MM	Human	34	Double
T10	Human	MM	Human	22296	Double
T10	Influenza	MM	Human	15	Double
T10	Metapneumovirus	MM	Human	33	Double
T10	Rhinovirus	MM	Human	27	Double
T10	Sars_cov_2	MM	Human	14	Double
T10	Unrelated	MM	Human	22018	Double
T10	Coronaviridae	EQUAL	Influenza	0	Double
T10	Human	EQUAL	Influenza	0	Double
T10	Influenza	EQUAL	Influenza	76790	Double
T10	Metapneumovirus	EQUAL	Influenza	0	Double
T10	Rhinovirus	EQUAL	Influenza	0	Double
T10	Sars_cov_2	EQUAL	Influenza	0	Double
T10	Unrelated	EQUAL	Influenza	3	Double
T10	Coronaviridae	INDEL	Influenza	0	Double
T10	Human	INDEL	Influenza	0	Double
T10	Influenza	INDEL	Influenza	23	Double
T10	Metapneumovirus	INDEL	Influenza	0	Double
T10	Rhinovirus	INDEL	Influenza	0	Double
T10	Sars_cov_2	INDEL	Influenza	0	Double
T10	Unrelated	INDEL	Influenza	0	Double
T10	Coronaviridae	MM	Influenza	0	Double
T10	Human	MM	Influenza	0	Double
T10	Influenza	MM	Influenza	21836	Double
T10	Metapneumovirus	MM	Influenza	0	Double
T10	Rhinovirus	MM	Influenza	0	Double
T10	Sars_cov_2	MM	Influenza	0	Double
T10	Unrelated	MM	Influenza	0	Double
T10	Coronaviridae	EQUAL	Metapneumovirus	0	Double
T10	Human	EQUAL	Metapneumovirus	0	Double
T10	Influenza	EQUAL	Metapneumovirus	0	Double
T10	Metapneumovirus	EQUAL	Metapneumovirus	78110	Double
T10	Rhinovirus	EQUAL	Metapneumovirus	0	Double
T10	Sars_cov_2	EQUAL	Metapneumovirus	0	Double
T10	Unrelated	EQUAL	Metapneumovirus	0	Double
T10	Coronaviridae	INDEL	Metapneumovirus	0	Double
T10	Human	INDEL	Metapneumovirus	0	Double
T10	Influenza	INDEL	Metapneumovirus	0	Double
T10	Metapneumovirus	INDEL	Metapneumovirus	22	Double
T10	Rhinovirus	INDEL	Metapneumovirus	0	Double
T10	Sars_cov_2	INDEL	Metapneumovirus	0	Double
T10	Unrelated	INDEL	Metapneumovirus	0	Double
T10	Coronaviridae	MM	Metapneumovirus	0	Double
T10	Human	MM	Metapneumovirus	0	Double
T10	Influenza	MM	Metapneumovirus	0	Double
T10	Metapneumovirus	MM	Metapneumovirus	22091	Double
T10	Rhinovirus	MM	Metapneumovirus	0	Double
T10	Sars_cov_2	MM	Metapneumovirus	0	Double
T10	Unrelated	MM	Metapneumovirus	0	Double
T10	Coronaviridae	EQUAL	pDiscarded	0	Double
T10	Human	EQUAL	pDiscarded	23	Double
T10	Influenza	EQUAL	pDiscarded	33	Double
T10	Metapneumovirus	EQUAL	pDiscarded	38	Double
T10	Rhinovirus	EQUAL	pDiscarded	1	Double
T10	Sars_cov_2	EQUAL	pDiscarded	10	Double
T10	Unrelated	EQUAL	pDiscarded	289	Double
T10	Coronaviridae	INDEL	pDiscarded	0	Double
T10	Human	INDEL	pDiscarded	0	Double
T10	Influenza	INDEL	pDiscarded	1	Double
T10	Metapneumovirus	INDEL	pDiscarded	0	Double
T10	Rhinovirus	INDEL	pDiscarded	0	Double
T10	Sars_cov_2	INDEL	pDiscarded	0	Double
T10	Unrelated	INDEL	pDiscarded	0	Double
T10	Coronaviridae	MM	pDiscarded	47	Double
T10	Human	MM	pDiscarded	6	Double
T10	Influenza	MM	pDiscarded	27	Double
T10	Metapneumovirus	MM	pDiscarded	140	Double
T10	Rhinovirus	MM	pDiscarded	75	Double
T10	Sars_cov_2	MM	pDiscarded	78	Double
T10	Unrelated	MM	pDiscarded	85	Double
T10	Coronaviridae	EQUAL	rc_discarded	0	Double
T10	Human	EQUAL	rc_discarded	7	Double
T10	Influenza	EQUAL	rc_discarded	18	Double
T10	Metapneumovirus	EQUAL	rc_discarded	32	Double
T10	Rhinovirus	EQUAL	rc_discarded	0	Double
T10	Sars_cov_2	EQUAL	rc_discarded	7	Double
T10	Unrelated	EQUAL	rc_discarded	135	Double
T10	Coronaviridae	INDEL	rc_discarded	0	Double
T10	Human	INDEL	rc_discarded	0	Double
T10	Influenza	INDEL	rc_discarded	0	Double
T10	Metapneumovirus	INDEL	rc_discarded	0	Double
T10	Rhinovirus	INDEL	rc_discarded	0	Double
T10	Sars_cov_2	INDEL	rc_discarded	0	Double
T10	Unrelated	INDEL	rc_discarded	0	Double
T10	Coronaviridae	MM	rc_discarded	35	Double
T10	Human	MM	rc_discarded	2	Double
T10	Influenza	MM	rc_discarded	39	Double
T10	Metapneumovirus	MM	rc_discarded	81	Double
T10	Rhinovirus	MM	rc_discarded	32	Double
T10	Sars_cov_2	MM	rc_discarded	122	Double
T10	Unrelated	MM	rc_discarded	49	Double
T10	Coronaviridae	EQUAL	Rhinovirus	0	Double
T10	Human	EQUAL	Rhinovirus	0	Double
T10	Influenza	EQUAL	Rhinovirus	0	Double
T10	Metapneumovirus	EQUAL	Rhinovirus	0	Double
T10	Rhinovirus	EQUAL	Rhinovirus	78258	Double
T10	Sars_cov_2	EQUAL	Rhinovirus	0	Double
T10	Unrelated	EQUAL	Rhinovirus	18	Double
T10	Coronaviridae	INDEL	Rhinovirus	0	Double
T10	Human	INDEL	Rhinovirus	0	Double
T10	Influenza	INDEL	Rhinovirus	0	Double
T10	Metapneumovirus	INDEL	Rhinovirus	0	Double
T10	Rhinovirus	INDEL	Rhinovirus	25	Double
T10	Sars_cov_2	INDEL	Rhinovirus	0	Double
T10	Unrelated	INDEL	Rhinovirus	0	Double
T10	Coronaviridae	MM	Rhinovirus	0	Double
T10	Human	MM	Rhinovirus	0	Double
T10	Influenza	MM	Rhinovirus	0	Double
T10	Metapneumovirus	MM	Rhinovirus	0	Double
T10	Rhinovirus	MM	Rhinovirus	22118	Double
T10	Sars_cov_2	MM	Rhinovirus	0	Double
T10	Unrelated	MM	Rhinovirus	4	Double
T10	Coronaviridae	EQUAL	Sars_cov_2	0	Double
T10	Human	EQUAL	Sars_cov_2	0	Double
T10	Influenza	EQUAL	Sars_cov_2	0	Double
T10	Metapneumovirus	EQUAL	Sars_cov_2	0	Double
T10	Rhinovirus	EQUAL	Sars_cov_2	0	Double
T10	Sars_cov_2	EQUAL	Sars_cov_2	77835	Double
T10	Unrelated	EQUAL	Sars_cov_2	0	Double
T10	Coronaviridae	INDEL	Sars_cov_2	0	Double
T10	Human	INDEL	Sars_cov_2	0	Double
T10	Influenza	INDEL	Sars_cov_2	0	Double
T10	Metapneumovirus	INDEL	Sars_cov_2	0	Double
T10	Rhinovirus	INDEL	Sars_cov_2	0	Double
T10	Sars_cov_2	INDEL	Sars_cov_2	18	Double
T10	Unrelated	INDEL	Sars_cov_2	0	Double
T10	Coronaviridae	MM	Sars_cov_2	0	Double
T10	Human	MM	Sars_cov_2	0	Double
T10	Influenza	MM	Sars_cov_2	0	Double
T10	Metapneumovirus	MM	Sars_cov_2	0	Double
T10	Rhinovirus	MM	Sars_cov_2	0	Double
T10	Sars_cov_2	MM	Sars_cov_2	22130	Double
T10	Unrelated	MM	Sars_cov_2	0	Double
T11	Coronaviridae	EQUAL	Coronaviridae	79265	Single
T11	Human	EQUAL	Coronaviridae	1	Single
T11	Influenza	EQUAL	Coronaviridae	2	Single
T11	Metapneumovirus	EQUAL	Coronaviridae	10	Single
T11	Rhinovirus	EQUAL	Coronaviridae	0	Single
T11	Sars_cov_2	EQUAL	Coronaviridae	1	Single
T11	Unrelated	EQUAL	Coronaviridae	131	Single
T11	Coronaviridae	INDEL	Coronaviridae	19	Single
T11	Human	INDEL	Coronaviridae	0	Single
T11	Influenza	INDEL	Coronaviridae	0	Single
T11	Metapneumovirus	INDEL	Coronaviridae	0	Single
T11	Rhinovirus	INDEL	Coronaviridae	0	Single
T11	Sars_cov_2	INDEL	Coronaviridae	0	Single
T11	Unrelated	INDEL	Coronaviridae	0	Single
T11	Coronaviridae	MM	Coronaviridae	22410	Single
T11	Human	MM	Coronaviridae	1	Single
T11	Influenza	MM	Coronaviridae	1	Single
T11	Metapneumovirus	MM	Coronaviridae	7	Single
T11	Rhinovirus	MM	Coronaviridae	1	Single
T11	Sars_cov_2	MM	Coronaviridae	39	Single
T11	Unrelated	MM	Coronaviridae	31	Single
T11	Coronaviridae	EQUAL	Discarded	270	Single
T11	Human	EQUAL	Discarded	0	Single
T11	Influenza	EQUAL	Discarded	1180	Single
T11	Metapneumovirus	EQUAL	Discarded	0	Single
T11	Rhinovirus	EQUAL	Discarded	1045	Single
T11	Sars_cov_2	EQUAL	Discarded	112	Single
T11	Unrelated	EQUAL	Discarded	66	Single
T11	Coronaviridae	INDEL	Discarded	0	Single
T11	Human	INDEL	Discarded	0	Single
T11	Influenza	INDEL	Discarded	0	Single
T11	Metapneumovirus	INDEL	Discarded	0	Single
T11	Rhinovirus	INDEL	Discarded	0	Single
T11	Sars_cov_2	INDEL	Discarded	0	Single
T11	Unrelated	INDEL	Discarded	0	Single
T11	Coronaviridae	MM	Discarded	55	Single
T11	Human	MM	Discarded	0	Single
T11	Influenza	MM	Discarded	353	Single
T11	Metapneumovirus	MM	Discarded	0	Single
T11	Rhinovirus	MM	Discarded	307	Single
T11	Sars_cov_2	MM	Discarded	38	Single
T11	Unrelated	MM	Discarded	20	Single
T11	Coronaviridae	EQUAL	Human	0	Single
T11	Human	EQUAL	Human	78173	Single
T11	Influenza	EQUAL	Human	13	Single
T11	Metapneumovirus	EQUAL	Human	0	Single
T11	Rhinovirus	EQUAL	Human	0	Single
T11	Sars_cov_2	EQUAL	Human	0	Single
T11	Unrelated	EQUAL	Human	77404	Single
T11	Coronaviridae	INDEL	Human	0	Single
T11	Human	INDEL	Human	20	Single
T11	Influenza	INDEL	Human	0	Single
T11	Metapneumovirus	INDEL	Human	0	Single
T11	Rhinovirus	INDEL	Human	0	Single
T11	Sars_cov_2	INDEL	Human	0	Single
T11	Unrelated	INDEL	Human	20	Single
T11	Coronaviridae	MM	Human	21	Single
T11	Human	MM	Human	21988	Single
T11	Influenza	MM	Human	17	Single
T11	Metapneumovirus	MM	Human	41	Single
T11	Rhinovirus	MM	Human	23	Single
T11	Sars_cov_2	MM	Human	15	Single
T11	Unrelated	MM	Human	22042	Single
T11	Coronaviridae	EQUAL	Influenza	0	Single
T11	Human	EQUAL	Influenza	0	Single
T11	Influenza	EQUAL	Influenza	76977	Single
T11	Metapneumovirus	EQUAL	Influenza	0	Single
T11	Rhinovirus	EQUAL	Influenza	0	Single
T11	Sars_cov_2	EQUAL	Influenza	0	Single
T11	Unrelated	EQUAL	Influenza	12	Single
T11	Coronaviridae	INDEL	Influenza	0	Single
T11	Human	INDEL	Influenza	0	Single
T11	Influenza	INDEL	Influenza	22	Single
T11	Metapneumovirus	INDEL	Influenza	0	Single
T11	Rhinovirus	INDEL	Influenza	0	Single
T11	Sars_cov_2	INDEL	Influenza	0	Single
T11	Unrelated	INDEL	Influenza	0	Single
T11	Coronaviridae	MM	Influenza	0	Single
T11	Human	MM	Influenza	0	Single
T11	Influenza	MM	Influenza	21520	Single
T11	Metapneumovirus	MM	Influenza	0	Single
T11	Rhinovirus	MM	Influenza	0	Single
T11	Sars_cov_2	MM	Influenza	0	Single
T11	Unrelated	MM	Influenza	1	Single
T11	Coronaviridae	EQUAL	Metapneumovirus	0	Single
T11	Human	EQUAL	Metapneumovirus	0	Single
T11	Influenza	EQUAL	Metapneumovirus	0	Single
T11	Metapneumovirus	EQUAL	Metapneumovirus	78248	Single
T11	Rhinovirus	EQUAL	Metapneumovirus	0	Single
T11	Sars_cov_2	EQUAL	Metapneumovirus	0	Single
T11	Unrelated	EQUAL	Metapneumovirus	0	Single
T11	Coronaviridae	INDEL	Metapneumovirus	0	Single
T11	Human	INDEL	Metapneumovirus	0	Single
T11	Influenza	INDEL	Metapneumovirus	0	Single
T11	Metapneumovirus	INDEL	Metapneumovirus	23	Single
T11	Rhinovirus	INDEL	Metapneumovirus	0	Single
T11	Sars_cov_2	INDEL	Metapneumovirus	0	Single
T11	Unrelated	INDEL	Metapneumovirus	0	Single
T11	Coronaviridae	MM	Metapneumovirus	0	Single
T11	Human	MM	Metapneumovirus	0	Single
T11	Influenza	MM	Metapneumovirus	0	Single
T11	Metapneumovirus	MM	Metapneumovirus	22048	Single
T11	Rhinovirus	MM	Metapneumovirus	0	Single
T11	Sars_cov_2	MM	Metapneumovirus	0	Single
T11	Unrelated	MM	Metapneumovirus	0	Single
T11	Coronaviridae	EQUAL	pDiscarded	0	Single
T11	Human	EQUAL	pDiscarded	11	Single
T11	Influenza	EQUAL	pDiscarded	30	Single
T11	Metapneumovirus	EQUAL	pDiscarded	45	Single
T11	Rhinovirus	EQUAL	pDiscarded	3	Single
T11	Sars_cov_2	EQUAL	pDiscarded	10	Single
T11	Unrelated	EQUAL	pDiscarded	302	Single
T11	Coronaviridae	INDEL	pDiscarded	0	Single
T11	Human	INDEL	pDiscarded	0	Single
T11	Influenza	INDEL	pDiscarded	0	Single
T11	Metapneumovirus	INDEL	pDiscarded	0	Single
T11	Rhinovirus	INDEL	pDiscarded	0	Single
T11	Sars_cov_2	INDEL	pDiscarded	0	Single
T11	Unrelated	INDEL	pDiscarded	0	Single
T11	Coronaviridae	MM	pDiscarded	36	Single
T11	Human	MM	pDiscarded	10	Single
T11	Influenza	MM	pDiscarded	39	Single
T11	Metapneumovirus	MM	pDiscarded	126	Single
T11	Rhinovirus	MM	pDiscarded	63	Single
T11	Sars_cov_2	MM	pDiscarded	59	Single
T11	Unrelated	MM	pDiscarded	72	Single
T11	Coronaviridae	EQUAL	Rhinovirus	0	Single
T11	Human	EQUAL	Rhinovirus	4	Single
T11	Influenza	EQUAL	Rhinovirus	0	Single
T11	Metapneumovirus	EQUAL	Rhinovirus	0	Single
T11	Rhinovirus	EQUAL	Rhinovirus	78548	Single
T11	Sars_cov_2	EQUAL	Rhinovirus	0	Single
T11	Unrelated	EQUAL	Rhinovirus	64	Single
T11	Coronaviridae	INDEL	Rhinovirus	0	Single
T11	Human	INDEL	Rhinovirus	0	Single
T11	Influenza	INDEL	Rhinovirus	0	Single
T11	Metapneumovirus	INDEL	Rhinovirus	0	Single
T11	Rhinovirus	INDEL	Rhinovirus	22	Single
T11	Sars_cov_2	INDEL	Rhinovirus	0	Single
T11	Unrelated	INDEL	Rhinovirus	0	Single
T11	Coronaviridae	MM	Rhinovirus	0	Single
T11	Human	MM	Rhinovirus	1	Single
T11	Influenza	MM	Rhinovirus	0	Single
T11	Metapneumovirus	MM	Rhinovirus	0	Single
T11	Rhinovirus	MM	Rhinovirus	21934	Single
T11	Sars_cov_2	MM	Rhinovirus	3	Single
T11	Unrelated	MM	Rhinovirus	15	Single
T11	Coronaviridae	EQUAL	Sars_cov_2	0	Single
T11	Human	EQUAL	Sars_cov_2	0	Single
T11	Influenza	EQUAL	Sars_cov_2	0	Single
T11	Metapneumovirus	EQUAL	Sars_cov_2	0	Single
T11	Rhinovirus	EQUAL	Sars_cov_2	0	Single
T11	Sars_cov_2	EQUAL	Sars_cov_2	78200	Single
T11	Unrelated	EQUAL	Sars_cov_2	0	Single
T11	Coronaviridae	INDEL	Sars_cov_2	0	Single
T11	Human	INDEL	Sars_cov_2	0	Single
T11	Influenza	INDEL	Sars_cov_2	0	Single
T11	Metapneumovirus	INDEL	Sars_cov_2	0	Single
T11	Rhinovirus	INDEL	Sars_cov_2	0	Single
T11	Sars_cov_2	INDEL	Sars_cov_2	23	Single
T11	Unrelated	INDEL	Sars_cov_2	0	Single
T11	Coronaviridae	MM	Sars_cov_2	0	Single
T11	Human	MM	Sars_cov_2	0	Single
T11	Influenza	MM	Sars_cov_2	0	Single
T11	Metapneumovirus	MM	Sars_cov_2	0	Single
T11	Rhinovirus	MM	Sars_cov_2	0	Single
T11	Sars_cov_2	MM	Sars_cov_2	21845	Single
T11	Unrelated	MM	Sars_cov_2	0	Single
T11	Coronaviridae	EQUAL	Coronaviridae	79265	Double
T11	Human	EQUAL	Coronaviridae	0	Double
T11	Influenza	EQUAL	Coronaviridae	0	Double
T11	Metapneumovirus	EQUAL	Coronaviridae	0	Double
T11	Rhinovirus	EQUAL	Coronaviridae	0	Double
T11	Sars_cov_2	EQUAL	Coronaviridae	0	Double
T11	Unrelated	EQUAL	Coronaviridae	27	Double
T11	Coronaviridae	INDEL	Coronaviridae	19	Double
T11	Human	INDEL	Coronaviridae	0	Double
T11	Influenza	INDEL	Coronaviridae	0	Double
T11	Metapneumovirus	INDEL	Coronaviridae	0	Double
T11	Rhinovirus	INDEL	Coronaviridae	0	Double
T11	Sars_cov_2	INDEL	Coronaviridae	0	Double
T11	Unrelated	INDEL	Coronaviridae	0	Double
T11	Coronaviridae	MM	Coronaviridae	22371	Double
T11	Human	MM	Coronaviridae	1	Double
T11	Influenza	MM	Coronaviridae	0	Double
T11	Metapneumovirus	MM	Coronaviridae	0	Double
T11	Rhinovirus	MM	Coronaviridae	0	Double
T11	Sars_cov_2	MM	Coronaviridae	3	Double
T11	Unrelated	MM	Coronaviridae	9	Double
T11	Coronaviridae	EQUAL	Discarded	270	Double
T11	Human	EQUAL	Discarded	0	Double
T11	Influenza	EQUAL	Discarded	1180	Double
T11	Metapneumovirus	EQUAL	Discarded	0	Double
T11	Rhinovirus	EQUAL	Discarded	1045	Double
T11	Sars_cov_2	EQUAL	Discarded	112	Double
T11	Unrelated	EQUAL	Discarded	66	Double
T11	Coronaviridae	INDEL	Discarded	0	Double
T11	Human	INDEL	Discarded	0	Double
T11	Influenza	INDEL	Discarded	0	Double
T11	Metapneumovirus	INDEL	Discarded	0	Double
T11	Rhinovirus	INDEL	Discarded	0	Double
T11	Sars_cov_2	INDEL	Discarded	0	Double
T11	Unrelated	INDEL	Discarded	0	Double
T11	Coronaviridae	MM	Discarded	55	Double
T11	Human	MM	Discarded	0	Double
T11	Influenza	MM	Discarded	353	Double
T11	Metapneumovirus	MM	Discarded	0	Double
T11	Rhinovirus	MM	Discarded	307	Double
T11	Sars_cov_2	MM	Discarded	38	Double
T11	Unrelated	MM	Discarded	20	Double
T11	Coronaviridae	EQUAL	Human	0	Double
T11	Human	EQUAL	Human	78173	Double
T11	Influenza	EQUAL	Human	13	Double
T11	Metapneumovirus	EQUAL	Human	0	Double
T11	Rhinovirus	EQUAL	Human	0	Double
T11	Sars_cov_2	EQUAL	Human	0	Double
T11	Unrelated	EQUAL	Human	77404	Double
T11	Coronaviridae	INDEL	Human	0	Double
T11	Human	INDEL	Human	20	Double
T11	Influenza	INDEL	Human	0	Double
T11	Metapneumovirus	INDEL	Human	0	Double
T11	Rhinovirus	INDEL	Human	0	Double
T11	Sars_cov_2	INDEL	Human	0	Double
T11	Unrelated	INDEL	Human	20	Double
T11	Coronaviridae	MM	Human	21	Double
T11	Human	MM	Human	21988	Double
T11	Influenza	MM	Human	17	Double
T11	Metapneumovirus	MM	Human	41	Double
T11	Rhinovirus	MM	Human	23	Double
T11	Sars_cov_2	MM	Human	15	Double
T11	Unrelated	MM	Human	22042	Double
T11	Coronaviridae	EQUAL	Influenza	0	Double
T11	Human	EQUAL	Influenza	0	Double
T11	Influenza	EQUAL	Influenza	76956	Double
T11	Metapneumovirus	EQUAL	Influenza	0	Double
T11	Rhinovirus	EQUAL	Influenza	0	Double
T11	Sars_cov_2	EQUAL	Influenza	0	Double
T11	Unrelated	EQUAL	Influenza	0	Double
T11	Coronaviridae	INDEL	Influenza	0	Double
T11	Human	INDEL	Influenza	0	Double
T11	Influenza	INDEL	Influenza	22	Double
T11	Metapneumovirus	INDEL	Influenza	0	Double
T11	Rhinovirus	INDEL	Influenza	0	Double
T11	Sars_cov_2	INDEL	Influenza	0	Double
T11	Unrelated	INDEL	Influenza	0	Double
T11	Coronaviridae	MM	Influenza	0	Double
T11	Human	MM	Influenza	0	Double
T11	Influenza	MM	Influenza	21489	Double
T11	Metapneumovirus	MM	Influenza	0	Double
T11	Rhinovirus	MM	Influenza	0	Double
T11	Sars_cov_2	MM	Influenza	0	Double
T11	Unrelated	MM	Influenza	0	Double
T11	Coronaviridae	EQUAL	Metapneumovirus	0	Double
T11	Human	EQUAL	Metapneumovirus	0	Double
T11	Influenza	EQUAL	Metapneumovirus	0	Double
T11	Metapneumovirus	EQUAL	Metapneumovirus	78227	Double
T11	Rhinovirus	EQUAL	Metapneumovirus	0	Double
T11	Sars_cov_2	EQUAL	Metapneumovirus	0	Double
T11	Unrelated	EQUAL	Metapneumovirus	0	Double
T11	Coronaviridae	INDEL	Metapneumovirus	0	Double
T11	Human	INDEL	Metapneumovirus	0	Double
T11	Influenza	INDEL	Metapneumovirus	0	Double
T11	Metapneumovirus	INDEL	Metapneumovirus	23	Double
T11	Rhinovirus	INDEL	Metapneumovirus	0	Double
T11	Sars_cov_2	INDEL	Metapneumovirus	0	Double
T11	Unrelated	INDEL	Metapneumovirus	0	Double
T11	Coronaviridae	MM	Metapneumovirus	0	Double
T11	Human	MM	Metapneumovirus	0	Double
T11	Influenza	MM	Metapneumovirus	0	Double
T11	Metapneumovirus	MM	Metapneumovirus	21964	Double
T11	Rhinovirus	MM	Metapneumovirus	0	Double
T11	Sars_cov_2	MM	Metapneumovirus	0	Double
T11	Unrelated	MM	Metapneumovirus	0	Double
T11	Coronaviridae	EQUAL	pDiscarded	0	Double
T11	Human	EQUAL	pDiscarded	11	Double
T11	Influenza	EQUAL	pDiscarded	30	Double
T11	Metapneumovirus	EQUAL	pDiscarded	45	Double
T11	Rhinovirus	EQUAL	pDiscarded	3	Double
T11	Sars_cov_2	EQUAL	pDiscarded	10	Double
T11	Unrelated	EQUAL	pDiscarded	302	Double
T11	Coronaviridae	INDEL	pDiscarded	0	Double
T11	Human	INDEL	pDiscarded	0	Double
T11	Influenza	INDEL	pDiscarded	0	Double
T11	Metapneumovirus	INDEL	pDiscarded	0	Double
T11	Rhinovirus	INDEL	pDiscarded	0	Double
T11	Sars_cov_2	INDEL	pDiscarded	0	Double
T11	Unrelated	INDEL	pDiscarded	0	Double
T11	Coronaviridae	MM	pDiscarded	36	Double
T11	Human	MM	pDiscarded	10	Double
T11	Influenza	MM	pDiscarded	39	Double
T11	Metapneumovirus	MM	pDiscarded	126	Double
T11	Rhinovirus	MM	pDiscarded	63	Double
T11	Sars_cov_2	MM	pDiscarded	59	Double
T11	Unrelated	MM	pDiscarded	72	Double
T11	Coronaviridae	EQUAL	rc_discarded	0	Double
T11	Human	EQUAL	rc_discarded	5	Double
T11	Influenza	EQUAL	rc_discarded	23	Double
T11	Metapneumovirus	EQUAL	rc_discarded	31	Double
T11	Rhinovirus	EQUAL	rc_discarded	3	Double
T11	Sars_cov_2	EQUAL	rc_discarded	3	Double
T11	Unrelated	EQUAL	rc_discarded	167	Double
T11	Coronaviridae	INDEL	rc_discarded	0	Double
T11	Human	INDEL	rc_discarded	0	Double
T11	Influenza	INDEL	rc_discarded	0	Double
T11	Metapneumovirus	INDEL	rc_discarded	0	Double
T11	Rhinovirus	INDEL	rc_discarded	0	Double
T11	Sars_cov_2	INDEL	rc_discarded	0	Double
T11	Unrelated	INDEL	rc_discarded	0	Double
T11	Coronaviridae	MM	rc_discarded	39	Double
T11	Human	MM	rc_discarded	1	Double
T11	Influenza	MM	rc_discarded	32	Double
T11	Metapneumovirus	MM	rc_discarded	91	Double
T11	Rhinovirus	MM	rc_discarded	41	Double
T11	Sars_cov_2	MM	rc_discarded	114	Double
T11	Unrelated	MM	rc_discarded	35	Double
T11	Coronaviridae	EQUAL	Rhinovirus	0	Double
T11	Human	EQUAL	Rhinovirus	0	Double
T11	Influenza	EQUAL	Rhinovirus	0	Double
T11	Metapneumovirus	EQUAL	Rhinovirus	0	Double
T11	Rhinovirus	EQUAL	Rhinovirus	78545	Double
T11	Sars_cov_2	EQUAL	Rhinovirus	0	Double
T11	Unrelated	EQUAL	Rhinovirus	13	Double
T11	Coronaviridae	INDEL	Rhinovirus	0	Double
T11	Human	INDEL	Rhinovirus	0	Double
T11	Influenza	INDEL	Rhinovirus	0	Double
T11	Metapneumovirus	INDEL	Rhinovirus	0	Double
T11	Rhinovirus	INDEL	Rhinovirus	22	Double
T11	Sars_cov_2	INDEL	Rhinovirus	0	Double
T11	Unrelated	INDEL	Rhinovirus	0	Double
T11	Coronaviridae	MM	Rhinovirus	0	Double
T11	Human	MM	Rhinovirus	0	Double
T11	Influenza	MM	Rhinovirus	0	Double
T11	Metapneumovirus	MM	Rhinovirus	0	Double
T11	Rhinovirus	MM	Rhinovirus	21894	Double
T11	Sars_cov_2	MM	Rhinovirus	0	Double
T11	Unrelated	MM	Rhinovirus	3	Double
T11	Coronaviridae	EQUAL	Sars_cov_2	0	Double
T11	Human	EQUAL	Sars_cov_2	0	Double
T11	Influenza	EQUAL	Sars_cov_2	0	Double
T11	Metapneumovirus	EQUAL	Sars_cov_2	0	Double
T11	Rhinovirus	EQUAL	Sars_cov_2	0	Double
T11	Sars_cov_2	EQUAL	Sars_cov_2	78198	Double
