dataid	knownlabel	readtype	predictedlabel	readcounts	testclass
FPRT21	Influenza	MM	Coronaviridae	0	Sars_cov_2
FPRT21	Metapneumovirus	MM	Coronaviridae	0	Sars_cov_2
FPRT21	Rhinovirus	MM	Coronaviridae	0	Sars_cov_2
FPRT21	Coronaviridae	EQUAL	Discarded	1	Sars_cov_2
FPRT21	Human	EQUAL	Discarded	0	Sars_cov_2
FPRT21	Influenza	EQUAL	Discarded	14	Sars_cov_2
FPRT21	Metapneumovirus	EQUAL	Discarded	0	Sars_cov_2
FPRT21	Rhinovirus	EQUAL	Discarded	275	Sars_cov_2
FPRT21	Coronaviridae	INDEL	Discarded	0	Sars_cov_2
FPRT21	Human	INDEL	Discarded	0	Sars_cov_2
FPRT21	Influenza	INDEL	Discarded	0	Sars_cov_2
FPRT21	Metapneumovirus	INDEL	Discarded	0	Sars_cov_2
FPRT21	Rhinovirus	INDEL	Discarded	0	Sars_cov_2
FPRT21	Coronaviridae	MM	Discarded	0	Sars_cov_2
FPRT21	Human	MM	Discarded	0	Sars_cov_2
FPRT21	Influenza	MM	Discarded	3	Sars_cov_2
FPRT21	Metapneumovirus	MM	Discarded	0	Sars_cov_2
FPRT21	Rhinovirus	MM	Discarded	76	Sars_cov_2
FPRT21	Coronaviridae	EQUAL	Human	0	Sars_cov_2
FPRT21	Human	EQUAL	Human	367208	Sars_cov_2
FPRT21	Influenza	EQUAL	Human	0	Sars_cov_2
FPRT21	Metapneumovirus	EQUAL	Human	0	Sars_cov_2
FPRT21	Rhinovirus	EQUAL	Human	0	Sars_cov_2
FPRT21	Coronaviridae	INDEL	Human	0	Sars_cov_2
FPRT21	Human	INDEL	Human	108	Sars_cov_2
FPRT21	Influenza	INDEL	Human	0	Sars_cov_2
FPRT21	Metapneumovirus	INDEL	Human	0	Sars_cov_2
FPRT21	Rhinovirus	INDEL	Human	0	Sars_cov_2
FPRT21	Coronaviridae	MM	Human	1	Sars_cov_2
FPRT21	Human	MM	Human	104268	Sars_cov_2
FPRT21	Influenza	MM	Human	0	Sars_cov_2
FPRT21	Metapneumovirus	MM	Human	0	Sars_cov_2
FPRT21	Rhinovirus	MM	Human	3	Sars_cov_2
FPRT21	Coronaviridae	EQUAL	Influenza	0	Sars_cov_2
FPRT21	Human	EQUAL	Influenza	0	Sars_cov_2
FPRT21	Influenza	EQUAL	Influenza	756	Sars_cov_2
FPRT21	Metapneumovirus	EQUAL	Influenza	0	Sars_cov_2
FPRT21	Rhinovirus	EQUAL	Influenza	0	Sars_cov_2
FPRT21	Coronaviridae	INDEL	Influenza	0	Sars_cov_2
FPRT21	Human	INDEL	Influenza	0	Sars_cov_2
FPRT21	Influenza	INDEL	Influenza	0	Sars_cov_2
FPRT21	Metapneumovirus	INDEL	Influenza	0	Sars_cov_2
FPRT21	Rhinovirus	INDEL	Influenza	0	Sars_cov_2
FPRT21	Coronaviridae	MM	Influenza	0	Sars_cov_2
FPRT21	Human	MM	Influenza	0	Sars_cov_2
FPRT21	Influenza	MM	Influenza	214	Sars_cov_2
FPRT21	Metapneumovirus	MM	Influenza	0	Sars_cov_2
FPRT21	Rhinovirus	MM	Influenza	0	Sars_cov_2
FPRT21	Coronaviridae	EQUAL	Metapneumovirus	0	Sars_cov_2
FPRT21	Human	EQUAL	Metapneumovirus	0	Sars_cov_2
FPRT21	Influenza	EQUAL	Metapneumovirus	0	Sars_cov_2
FPRT21	Metapneumovirus	EQUAL	Metapneumovirus	746	Sars_cov_2
FPRT21	Rhinovirus	EQUAL	Metapneumovirus	0	Sars_cov_2
FPRT21	Coronaviridae	INDEL	Metapneumovirus	0	Sars_cov_2
FPRT21	Human	INDEL	Metapneumovirus	0	Sars_cov_2
FPRT21	Influenza	INDEL	Metapneumovirus	0	Sars_cov_2
FPRT21	Metapneumovirus	INDEL	Metapneumovirus	0	Sars_cov_2
FPRT21	Rhinovirus	INDEL	Metapneumovirus	0	Sars_cov_2
FPRT21	Coronaviridae	MM	Metapneumovirus	0	Sars_cov_2
FPRT21	Human	MM	Metapneumovirus	0	Sars_cov_2
FPRT21	Influenza	MM	Metapneumovirus	0	Sars_cov_2
FPRT21	Metapneumovirus	MM	Metapneumovirus	187	Sars_cov_2
FPRT21	Rhinovirus	MM	Metapneumovirus	0	Sars_cov_2
FPRT21	Coronaviridae	EQUAL	pDiscarded	0	Sars_cov_2
FPRT21	Human	EQUAL	pDiscarded	84	Sars_cov_2
FPRT21	Influenza	EQUAL	pDiscarded	0	Sars_cov_2
FPRT21	Metapneumovirus	EQUAL	pDiscarded	0	Sars_cov_2
FPRT21	Rhinovirus	EQUAL	pDiscarded	0	Sars_cov_2
FPRT21	Coronaviridae	INDEL	pDiscarded	0	Sars_cov_2
FPRT21	Human	INDEL	pDiscarded	0	Sars_cov_2
FPRT21	Influenza	INDEL	pDiscarded	0	Sars_cov_2
FPRT21	Metapneumovirus	INDEL	pDiscarded	0	Sars_cov_2
FPRT21	Rhinovirus	INDEL	pDiscarded	0	Sars_cov_2
FPRT21	Coronaviridae	MM	pDiscarded	0	Sars_cov_2
FPRT21	Human	MM	pDiscarded	22	Sars_cov_2
FPRT21	Influenza	MM	pDiscarded	0	Sars_cov_2
FPRT21	Metapneumovirus	MM	pDiscarded	1	Sars_cov_2
FPRT21	Rhinovirus	MM	pDiscarded	15	Sars_cov_2
FPRT21	Coronaviridae	EQUAL	rc_discarded	0	Sars_cov_2
FPRT21	Human	EQUAL	rc_discarded	18	Sars_cov_2
FPRT21	Influenza	EQUAL	rc_discarded	1	Sars_cov_2
FPRT21	Metapneumovirus	EQUAL	rc_discarded	0	Sars_cov_2
FPRT21	Rhinovirus	EQUAL	rc_discarded	0	Sars_cov_2
FPRT21	Coronaviridae	INDEL	rc_discarded	0	Sars_cov_2
FPRT21	Human	INDEL	rc_discarded	0	Sars_cov_2
FPRT21	Influenza	INDEL	rc_discarded	0	Sars_cov_2
FPRT21	Metapneumovirus	INDEL	rc_discarded	0	Sars_cov_2
FPRT21	Rhinovirus	INDEL	rc_discarded	0	Sars_cov_2
FPRT21	Coronaviridae	MM	rc_discarded	0	Sars_cov_2
FPRT21	Human	MM	rc_discarded	7	Sars_cov_2
FPRT21	Influenza	MM	rc_discarded	0	Sars_cov_2
FPRT21	Metapneumovirus	MM	rc_discarded	1	Sars_cov_2
FPRT21	Rhinovirus	MM	rc_discarded	10	Sars_cov_2
FPRT21	Coronaviridae	EQUAL	Rhinovirus	0	Sars_cov_2
FPRT21	Human	EQUAL	Rhinovirus	2	Sars_cov_2
FPRT21	Influenza	EQUAL	Rhinovirus	0	Sars_cov_2
FPRT21	Metapneumovirus	EQUAL	Rhinovirus	0	Sars_cov_2
FPRT21	Rhinovirus	EQUAL	Rhinovirus	19881	Sars_cov_2
FPRT21	Coronaviridae	INDEL	Rhinovirus	0	Sars_cov_2
FPRT21	Human	INDEL	Rhinovirus	0	Sars_cov_2
FPRT21	Influenza	INDEL	Rhinovirus	0	Sars_cov_2
FPRT21	Metapneumovirus	INDEL	Rhinovirus	0	Sars_cov_2
FPRT21	Rhinovirus	INDEL	Rhinovirus	9	Sars_cov_2
FPRT21	Coronaviridae	MM	Rhinovirus	0	Sars_cov_2
FPRT21	Human	MM	Rhinovirus	0	Sars_cov_2
FPRT21	Influenza	MM	Rhinovirus	0	Sars_cov_2
FPRT21	Metapneumovirus	MM	Rhinovirus	0	Sars_cov_2
FPRT21	Rhinovirus	MM	Rhinovirus	5599	Sars_cov_2
FPRT22	Coronaviridae	EQUAL	Coronaviridae	337516	Sars_cov_2
FPRT22	Influenza	EQUAL	Coronaviridae	0	Sars_cov_2
FPRT22	Metapneumovirus	EQUAL	Coronaviridae	0	Sars_cov_2
FPRT22	Rhinovirus	EQUAL	Coronaviridae	0	Sars_cov_2
FPRT22	Unrelated	EQUAL	Coronaviridae	0	Sars_cov_2
FPRT22	Coronaviridae	INDEL	Coronaviridae	94	Sars_cov_2
FPRT22	Influenza	INDEL	Coronaviridae	0	Sars_cov_2
FPRT22	Metapneumovirus	INDEL	Coronaviridae	0	Sars_cov_2
FPRT22	Rhinovirus	INDEL	Coronaviridae	0	Sars_cov_2
FPRT22	Unrelated	INDEL	Coronaviridae	0	Sars_cov_2
FPRT22	Coronaviridae	MM	Coronaviridae	95513	Sars_cov_2
FPRT22	Influenza	MM	Coronaviridae	0	Sars_cov_2
FPRT22	Metapneumovirus	MM	Coronaviridae	0	Sars_cov_2
FPRT22	Rhinovirus	MM	Coronaviridae	0	Sars_cov_2
FPRT22	Unrelated	MM	Coronaviridae	0	Sars_cov_2
FPRT22	Coronaviridae	EQUAL	Discarded	1057	Sars_cov_2
FPRT22	Influenza	EQUAL	Discarded	515	Sars_cov_2
FPRT22	Metapneumovirus	EQUAL	Discarded	0	Sars_cov_2
FPRT22	Rhinovirus	EQUAL	Discarded	113	Sars_cov_2
FPRT22	Unrelated	EQUAL	Discarded	0	Sars_cov_2
FPRT22	Coronaviridae	INDEL	Discarded	0	Sars_cov_2
FPRT22	Influenza	INDEL	Discarded	0	Sars_cov_2
FPRT22	Metapneumovirus	INDEL	Discarded	0	Sars_cov_2
FPRT22	Rhinovirus	INDEL	Discarded	0	Sars_cov_2
FPRT22	Unrelated	INDEL	Discarded	0	Sars_cov_2
FPRT22	Coronaviridae	MM	Discarded	312	Sars_cov_2
FPRT22	Influenza	MM	Discarded	141	Sars_cov_2
FPRT22	Metapneumovirus	MM	Discarded	0	Sars_cov_2
FPRT22	Rhinovirus	MM	Discarded	33	Sars_cov_2
FPRT22	Unrelated	MM	Discarded	0	Sars_cov_2
FPRT22	Coronaviridae	EQUAL	Human	0	Sars_cov_2
FPRT22	Influenza	EQUAL	Human	2	Sars_cov_2
FPRT22	Metapneumovirus	EQUAL	Human	0	Sars_cov_2
FPRT22	Rhinovirus	EQUAL	Human	0	Sars_cov_2
FPRT22	Unrelated	EQUAL	Human	4	Sars_cov_2
FPRT22	Coronaviridae	INDEL	Human	0	Sars_cov_2
FPRT22	Influenza	INDEL	Human	0	Sars_cov_2
FPRT22	Metapneumovirus	INDEL	Human	0	Sars_cov_2
FPRT22	Rhinovirus	INDEL	Human	0	Sars_cov_2
FPRT22	Unrelated	INDEL	Human	0	Sars_cov_2
FPRT22	Coronaviridae	MM	Human	127	Sars_cov_2
FPRT22	Influenza	MM	Human	8	Sars_cov_2
FPRT22	Metapneumovirus	MM	Human	4	Sars_cov_2
FPRT22	Rhinovirus	MM	Human	4	Sars_cov_2
FPRT22	Unrelated	MM	Human	1	Sars_cov_2
FPRT22	Coronaviridae	EQUAL	Influenza	0	Sars_cov_2
FPRT22	Influenza	EQUAL	Influenza	34170	Sars_cov_2
FPRT22	Metapneumovirus	EQUAL	Influenza	0	Sars_cov_2
FPRT22	Rhinovirus	EQUAL	Influenza	0	Sars_cov_2
FPRT22	Unrelated	EQUAL	Influenza	0	Sars_cov_2
FPRT22	Coronaviridae	INDEL	Influenza	0	Sars_cov_2
FPRT22	Influenza	INDEL	Influenza	9	Sars_cov_2
FPRT22	Metapneumovirus	INDEL	Influenza	0	Sars_cov_2
FPRT22	Rhinovirus	INDEL	Influenza	0	Sars_cov_2
FPRT22	Unrelated	INDEL	Influenza	0	Sars_cov_2
FPRT22	Coronaviridae	MM	Influenza	0	Sars_cov_2
FPRT22	Influenza	MM	Influenza	9724	Sars_cov_2
FPRT22	Metapneumovirus	MM	Influenza	0	Sars_cov_2
FPRT22	Rhinovirus	MM	Influenza	0	Sars_cov_2
FPRT22	Unrelated	MM	Influenza	0	Sars_cov_2
FPRT22	Coronaviridae	EQUAL	Metapneumovirus	0	Sars_cov_2
FPRT22	Influenza	EQUAL	Metapneumovirus	0	Sars_cov_2
FPRT22	Metapneumovirus	EQUAL	Metapneumovirus	6086	Sars_cov_2
FPRT22	Rhinovirus	EQUAL	Metapneumovirus	0	Sars_cov_2
FPRT22	Unrelated	EQUAL	Metapneumovirus	0	Sars_cov_2
FPRT22	Coronaviridae	INDEL	Metapneumovirus	0	Sars_cov_2
FPRT22	Influenza	INDEL	Metapneumovirus	0	Sars_cov_2
FPRT22	Metapneumovirus	INDEL	Metapneumovirus	0	Sars_cov_2
FPRT22	Rhinovirus	INDEL	Metapneumovirus	0	Sars_cov_2
FPRT22	Unrelated	INDEL	Metapneumovirus	0	Sars_cov_2
FPRT22	Coronaviridae	MM	Metapneumovirus	0	Sars_cov_2
FPRT22	Influenza	MM	Metapneumovirus	0	Sars_cov_2
FPRT22	Metapneumovirus	MM	Metapneumovirus	1659	Sars_cov_2
FPRT22	Rhinovirus	MM	Metapneumovirus	0	Sars_cov_2
FPRT22	Unrelated	MM	Metapneumovirus	0	Sars_cov_2
FPRT22	Coronaviridae	EQUAL	pDiscarded	0	Sars_cov_2
FPRT22	Influenza	EQUAL	pDiscarded	16	Sars_cov_2
FPRT22	Metapneumovirus	EQUAL	pDiscarded	3	Sars_cov_2
FPRT22	Rhinovirus	EQUAL	pDiscarded	0	Sars_cov_2
FPRT22	Unrelated	EQUAL	pDiscarded	0	Sars_cov_2
FPRT22	Coronaviridae	INDEL	pDiscarded	1	Sars_cov_2
FPRT22	Influenza	INDEL	pDiscarded	0	Sars_cov_2
FPRT22	Metapneumovirus	INDEL	pDiscarded	0	Sars_cov_2
FPRT22	Rhinovirus	INDEL	pDiscarded	0	Sars_cov_2
FPRT22	Unrelated	INDEL	pDiscarded	0	Sars_cov_2
FPRT22	Coronaviridae	MM	pDiscarded	225	Sars_cov_2
FPRT22	Influenza	MM	pDiscarded	15	Sars_cov_2
FPRT22	Metapneumovirus	MM	pDiscarded	13	Sars_cov_2
FPRT22	Rhinovirus	MM	pDiscarded	5	Sars_cov_2
FPRT22	Unrelated	MM	pDiscarded	0	Sars_cov_2
FPRT22	Coronaviridae	EQUAL	rc_discarded	0	Sars_cov_2
FPRT22	Influenza	EQUAL	rc_discarded	11	Sars_cov_2
FPRT22	Metapneumovirus	EQUAL	rc_discarded	3	Sars_cov_2
FPRT22	Rhinovirus	EQUAL	rc_discarded	0	Sars_cov_2
FPRT22	Unrelated	EQUAL	rc_discarded	0	Sars_cov_2
FPRT22	Coronaviridae	INDEL	rc_discarded	0	Sars_cov_2
FPRT22	Influenza	INDEL	rc_discarded	0	Sars_cov_2
FPRT22	Metapneumovirus	INDEL	rc_discarded	0	Sars_cov_2
FPRT22	Rhinovirus	INDEL	rc_discarded	0	Sars_cov_2
FPRT22	Unrelated	INDEL	rc_discarded	0	Sars_cov_2
FPRT22	Coronaviridae	MM	rc_discarded	143	Sars_cov_2
FPRT22	Influenza	MM	rc_discarded	11	Sars_cov_2
FPRT22	Metapneumovirus	MM	rc_discarded	7	Sars_cov_2
FPRT22	Rhinovirus	MM	rc_discarded	7	Sars_cov_2
FPRT22	Unrelated	MM	rc_discarded	0	Sars_cov_2
FPRT22	Coronaviridae	EQUAL	Rhinovirus	0	Sars_cov_2
FPRT22	Influenza	EQUAL	Rhinovirus	0	Sars_cov_2
FPRT22	Metapneumovirus	EQUAL	Rhinovirus	0	Sars_cov_2
FPRT22	Rhinovirus	EQUAL	Rhinovirus	9733	Sars_cov_2
FPRT22	Unrelated	EQUAL	Rhinovirus	0	Sars_cov_2
FPRT22	Coronaviridae	INDEL	Rhinovirus	0	Sars_cov_2
FPRT22	Influenza	INDEL	Rhinovirus	0	Sars_cov_2
FPRT22	Metapneumovirus	INDEL	Rhinovirus	0	Sars_cov_2
FPRT22	Rhinovirus	INDEL	Rhinovirus	2	Sars_cov_2
FPRT22	Unrelated	INDEL	Rhinovirus	0	Sars_cov_2
FPRT22	Coronaviridae	MM	Rhinovirus	0	Sars_cov_2
FPRT22	Influenza	MM	Rhinovirus	0	Sars_cov_2
FPRT22	Metapneumovirus	MM	Rhinovirus	0	Sars_cov_2
FPRT22	Rhinovirus	MM	Rhinovirus	2713	Sars_cov_2
FPRT22	Unrelated	MM	Rhinovirus	0	Sars_cov_2
FPRT23	Coronaviridae	EQUAL	Coronaviridae	9848	Sars_cov_2
FPRT23	Human	EQUAL	Coronaviridae	0	Sars_cov_2
FPRT23	Influenza	EQUAL	Coronaviridae	0	Sars_cov_2
FPRT23	Metapneumovirus	EQUAL	Coronaviridae	0	Sars_cov_2
FPRT23	Rhinovirus	EQUAL	Coronaviridae	0	Sars_cov_2
FPRT23	Coronaviridae	INDEL	Coronaviridae	2	Sars_cov_2
FPRT23	Human	INDEL	Coronaviridae	0	Sars_cov_2
FPRT23	Influenza	INDEL	Coronaviridae	0	Sars_cov_2
FPRT23	Metapneumovirus	INDEL	Coronaviridae	0	Sars_cov_2
FPRT23	Rhinovirus	INDEL	Coronaviridae	0	Sars_cov_2
FPRT23	Coronaviridae	MM	Coronaviridae	2672	Sars_cov_2
FPRT23	Human	MM	Coronaviridae	0	Sars_cov_2
FPRT23	Influenza	MM	Coronaviridae	0	Sars_cov_2
FPRT23	Metapneumovirus	MM	Coronaviridae	0	Sars_cov_2
FPRT23	Rhinovirus	MM	Coronaviridae	0	Sars_cov_2
FPRT23	Coronaviridae	EQUAL	Discarded	24	Sars_cov_2
FPRT23	Human	EQUAL	Discarded	0	Sars_cov_2
FPRT23	Influenza	EQUAL	Discarded	1351	Sars_cov_2
FPRT23	Metapneumovirus	EQUAL	Discarded	0	Sars_cov_2
FPRT23	Rhinovirus	EQUAL	Discarded	2022	Sars_cov_2
FPRT23	Coronaviridae	INDEL	Discarded	0	Sars_cov_2
FPRT23	Human	INDEL	Discarded	0	Sars_cov_2
FPRT23	Influenza	INDEL	Discarded	1	Sars_cov_2
FPRT23	Metapneumovirus	INDEL	Discarded	0	Sars_cov_2
FPRT23	Rhinovirus	INDEL	Discarded	1	Sars_cov_2
FPRT23	Coronaviridae	MM	Discarded	5	Sars_cov_2
FPRT23	Human	MM	Discarded	0	Sars_cov_2
FPRT23	Influenza	MM	Discarded	352	Sars_cov_2
FPRT23	Metapneumovirus	MM	Discarded	0	Sars_cov_2
FPRT23	Rhinovirus	MM	Discarded	604	Sars_cov_2
FPRT23	Coronaviridae	EQUAL	Human	0	Sars_cov_2
FPRT23	Human	EQUAL	Human	17426	Sars_cov_2
FPRT23	Influenza	EQUAL	Human	13	Sars_cov_2
FPRT23	Metapneumovirus	EQUAL	Human	0	Sars_cov_2
FPRT23	Rhinovirus	EQUAL	Human	0	Sars_cov_2
FPRT23	Coronaviridae	INDEL	Human	0	Sars_cov_2
FPRT23	Human	INDEL	Human	6	Sars_cov_2
FPRT23	Influenza	INDEL	Human	0	Sars_cov_2
FPRT23	Metapneumovirus	INDEL	Human	0	Sars_cov_2
FPRT23	Rhinovirus	INDEL	Human	0	Sars_cov_2
FPRT23	Coronaviridae	MM	Human	2	Sars_cov_2
FPRT23	Human	MM	Human	5026	Sars_cov_2
FPRT23	Influenza	MM	Human	30	Sars_cov_2
FPRT23	Metapneumovirus	MM	Human	64	Sars_cov_2
FPRT23	Rhinovirus	MM	Human	46	Sars_cov_2
FPRT23	Coronaviridae	EQUAL	Influenza	0	Sars_cov_2
FPRT23	Human	EQUAL	Influenza	0	Sars_cov_2
FPRT23	Influenza	EQUAL	Influenza	86098	Sars_cov_2
FPRT23	Metapneumovirus	EQUAL	Influenza	0	Sars_cov_2
FPRT23	Rhinovirus	EQUAL	Influenza	0	Sars_cov_2
FPRT23	Coronaviridae	INDEL	Influenza	0	Sars_cov_2
FPRT23	Human	INDEL	Influenza	0	Sars_cov_2
FPRT23	Influenza	INDEL	Influenza	23	Sars_cov_2
FPRT23	Metapneumovirus	INDEL	Influenza	0	Sars_cov_2
FPRT23	Rhinovirus	INDEL	Influenza	0	Sars_cov_2
FPRT23	Coronaviridae	MM	Influenza	0	Sars_cov_2
FPRT23	Human	MM	Influenza	0	Sars_cov_2
FPRT23	Influenza	MM	Influenza	24403	Sars_cov_2
FPRT23	Metapneumovirus	MM	Influenza	0	Sars_cov_2
FPRT23	Rhinovirus	MM	Influenza	0	Sars_cov_2
FPRT23	Coronaviridae	EQUAL	Metapneumovirus	0	Sars_cov_2
FPRT23	Human	EQUAL	Metapneumovirus	0	Sars_cov_2
FPRT23	Influenza	EQUAL	Metapneumovirus	0	Sars_cov_2
FPRT23	Metapneumovirus	EQUAL	Metapneumovirus	124708	Sars_cov_2
FPRT23	Rhinovirus	EQUAL	Metapneumovirus	0	Sars_cov_2
FPRT23	Coronaviridae	INDEL	Metapneumovirus	0	Sars_cov_2
FPRT23	Human	INDEL	Metapneumovirus	0	Sars_cov_2
FPRT23	Influenza	INDEL	Metapneumovirus	0	Sars_cov_2
FPRT23	Metapneumovirus	INDEL	Metapneumovirus	37	Sars_cov_2
FPRT23	Rhinovirus	INDEL	Metapneumovirus	0	Sars_cov_2
FPRT23	Coronaviridae	MM	Metapneumovirus	0	Sars_cov_2
FPRT23	Human	MM	Metapneumovirus	0	Sars_cov_2
FPRT23	Influenza	MM	Metapneumovirus	0	Sars_cov_2
FPRT23	Metapneumovirus	MM	Metapneumovirus	34969	Sars_cov_2
FPRT23	Rhinovirus	MM	Metapneumovirus	0	Sars_cov_2
FPRT23	Coronaviridae	EQUAL	pDiscarded	0	Sars_cov_2
FPRT23	Human	EQUAL	pDiscarded	4	Sars_cov_2
FPRT23	Influenza	EQUAL	pDiscarded	39	Sars_cov_2
FPRT23	Metapneumovirus	EQUAL	pDiscarded	62	Sars_cov_2
FPRT23	Rhinovirus	EQUAL	pDiscarded	9	Sars_cov_2
FPRT23	Coronaviridae	INDEL	pDiscarded	0	Sars_cov_2
FPRT23	Human	INDEL	pDiscarded	0	Sars_cov_2
FPRT23	Influenza	INDEL	pDiscarded	0	Sars_cov_2
FPRT23	Metapneumovirus	INDEL	pDiscarded	0	Sars_cov_2
FPRT23	Rhinovirus	INDEL	pDiscarded	0	Sars_cov_2
FPRT23	Coronaviridae	MM	pDiscarded	5	Sars_cov_2
FPRT23	Human	MM	pDiscarded	0	Sars_cov_2
FPRT23	Influenza	MM	pDiscarded	49	Sars_cov_2
FPRT23	Metapneumovirus	MM	pDiscarded	239	Sars_cov_2
FPRT23	Rhinovirus	MM	pDiscarded	112	Sars_cov_2
FPRT23	Coronaviridae	EQUAL	rc_discarded	0	Sars_cov_2
FPRT23	Human	EQUAL	rc_discarded	1	Sars_cov_2
FPRT23	Influenza	EQUAL	rc_discarded	23	Sars_cov_2
FPRT23	Metapneumovirus	EQUAL	rc_discarded	43	Sars_cov_2
FPRT23	Rhinovirus	EQUAL	rc_discarded	5	Sars_cov_2
FPRT23	Coronaviridae	INDEL	rc_discarded	0	Sars_cov_2
FPRT23	Human	INDEL	rc_discarded	0	Sars_cov_2
FPRT23	Influenza	INDEL	rc_discarded	0	Sars_cov_2
FPRT23	Metapneumovirus	INDEL	rc_discarded	0	Sars_cov_2
FPRT23	Rhinovirus	INDEL	rc_discarded	0	Sars_cov_2
FPRT23	Coronaviridae	MM	rc_discarded	6	Sars_cov_2
FPRT23	Human	MM	rc_discarded	0	Sars_cov_2
FPRT23	Influenza	MM	rc_discarded	39	Sars_cov_2
FPRT23	Metapneumovirus	MM	rc_discarded	168	Sars_cov_2
FPRT23	Rhinovirus	MM	rc_discarded	75	Sars_cov_2
FPRT23	Coronaviridae	EQUAL	Rhinovirus	0	Sars_cov_2
FPRT23	Human	EQUAL	Rhinovirus	0	Sars_cov_2
FPRT23	Influenza	EQUAL	Rhinovirus	0	Sars_cov_2
FPRT23	Metapneumovirus	EQUAL	Rhinovirus	0	Sars_cov_2
FPRT23	Rhinovirus	EQUAL	Rhinovirus	147782	Sars_cov_2
FPRT23	Coronaviridae	INDEL	Rhinovirus	0	Sars_cov_2
FPRT23	Human	INDEL	Rhinovirus	0	Sars_cov_2
FPRT23	Influenza	INDEL	Rhinovirus	0	Sars_cov_2
FPRT23	Metapneumovirus	INDEL	Rhinovirus	0	Sars_cov_2
FPRT23	Rhinovirus	INDEL	Rhinovirus	36	Sars_cov_2
FPRT23	Coronaviridae	MM	Rhinovirus	0	Sars_cov_2
FPRT23	Human	MM	Rhinovirus	0	Sars_cov_2
FPRT23	Influenza	MM	Rhinovirus	0	Sars_cov_2
FPRT23	Metapneumovirus	MM	Rhinovirus	0	Sars_cov_2
FPRT23	Rhinovirus	MM	Rhinovirus	41570	Sars_cov_2
FPRT24	Coronaviridae	EQUAL	Coronaviridae	153803	Sars_cov_2
FPRT24	Human	EQUAL	Coronaviridae	0	Sars_cov_2
FPRT24	Influenza	EQUAL	Coronaviridae	0	Sars_cov_2
FPRT24	Metapneumovirus	EQUAL	Coronaviridae	0	Sars_cov_2
FPRT24	Rhinovirus	EQUAL	Coronaviridae	0	Sars_cov_2
FPRT24	Unrelated	EQUAL	Coronaviridae	38	Sars_cov_2
FPRT24	Coronaviridae	INDEL	Coronaviridae	59	Sars_cov_2
FPRT24	Human	INDEL	Coronaviridae	0	Sars_cov_2
FPRT24	Influenza	INDEL	Coronaviridae	0	Sars_cov_2
FPRT24	Metapneumovirus	INDEL	Coronaviridae	0	Sars_cov_2
FPRT24	Rhinovirus	INDEL	Coronaviridae	0	Sars_cov_2
FPRT24	Unrelated	INDEL	Coronaviridae	0	Sars_cov_2
FPRT24	Coronaviridae	MM	Coronaviridae	42784	Sars_cov_2
FPRT24	Human	MM	Coronaviridae	0	Sars_cov_2
FPRT24	Influenza	MM	Coronaviridae	0	Sars_cov_2
FPRT24	Metapneumovirus	MM	Coronaviridae	0	Sars_cov_2
FPRT24	Rhinovirus	MM	Coronaviridae	0	Sars_cov_2
FPRT24	Unrelated	MM	Coronaviridae	12	Sars_cov_2
FPRT24	Coronaviridae	EQUAL	Discarded	469	Sars_cov_2
FPRT24	Human	EQUAL	Discarded	0	Sars_cov_2
FPRT24	Influenza	EQUAL	Discarded	53	Sars_cov_2
FPRT24	Metapneumovirus	EQUAL	Discarded	0	Sars_cov_2
FPRT24	Rhinovirus	EQUAL	Discarded	326	Sars_cov_2
FPRT24	Unrelated	EQUAL	Discarded	352	Sars_cov_2
FPRT24	Coronaviridae	INDEL	Discarded	0	Sars_cov_2
FPRT24	Human	INDEL	Discarded	0	Sars_cov_2
FPRT24	Influenza	INDEL	Discarded	0	Sars_cov_2
FPRT24	Metapneumovirus	INDEL	Discarded	0	Sars_cov_2
FPRT24	Rhinovirus	INDEL	Discarded	0	Sars_cov_2
FPRT24	Unrelated	INDEL	Discarded	1	Sars_cov_2
FPRT24	Coronaviridae	MM	Discarded	133	Sars_cov_2
FPRT24	Human	MM	Discarded	0	Sars_cov_2
FPRT24	Influenza	MM	Discarded	14	Sars_cov_2
FPRT24	Metapneumovirus	MM	Discarded	0	Sars_cov_2
FPRT24	Rhinovirus	MM	Discarded	74	Sars_cov_2
FPRT24	Unrelated	MM	Discarded	104	Sars_cov_2
FPRT24	Coronaviridae	EQUAL	Human	0	Sars_cov_2
FPRT24	Human	EQUAL	Human	104804	Sars_cov_2
FPRT24	Influenza	EQUAL	Human	2	Sars_cov_2
FPRT24	Metapneumovirus	EQUAL	Human	0	Sars_cov_2
FPRT24	Rhinovirus	EQUAL	Human	0	Sars_cov_2
FPRT24	Unrelated	EQUAL	Human	101121	Sars_cov_2
FPRT24	Coronaviridae	INDEL	Human	0	Sars_cov_2
FPRT24	Human	INDEL	Human	32	Sars_cov_2
FPRT24	Influenza	INDEL	Human	0	Sars_cov_2
FPRT24	Metapneumovirus	INDEL	Human	0	Sars_cov_2
FPRT24	Rhinovirus	INDEL	Human	0	Sars_cov_2
FPRT24	Unrelated	INDEL	Human	30	Sars_cov_2
FPRT24	Coronaviridae	MM	Human	44	Sars_cov_2
FPRT24	Human	MM	Human	29897	Sars_cov_2
FPRT24	Influenza	MM	Human	2	Sars_cov_2
FPRT24	Metapneumovirus	MM	Human	1	Sars_cov_2
FPRT24	Rhinovirus	MM	Human	7	Sars_cov_2
